train_total_loss,train_vector_loss,train_position_loss,val_total_loss,val_vector_loss,val_position_loss,test_total_loss,test_vector_loss,test_position_loss,ext_total_loss,ext_vector_loss,ext_position_loss
168.20263671875,0.26452717185020447,168.20263671875,105.29806518554688,0.26176151633262634,105.29806518554688,100.1291275024414,0.26173627376556396,100.1291275024414,239.11505126953125,0.2546814978122711,239.11505126953125
134.18788146972656,0.26405930519104004,134.18788146972656,118.37921142578125,0.26100149750709534,118.37921142578125,118.34335327148438,0.26090607047080994,118.34335327148438,528.6536865234375,0.24885788559913635,528.6536865234375
120.4926528930664,0.26359400153160095,120.4926528930664,85.56008911132812,0.2630237340927124,85.56008911132812,85.60690307617188,0.26296454668045044,85.60690307617188,136.27288818359375,0.259084016084671,136.27288818359375
108.9759750366211,0.263027161359787,108.9759750366211,78.72361755371094,0.2617794871330261,78.72361755371094,77.26189422607422,0.26173123717308044,77.26189422607422,125.48985290527344,0.2584432065486908,125.48985290527344
103.48870086669922,0.2627793550491333,103.48870086669922,63.486061096191406,0.2598249614238739,63.486061096191406,61.41324234008789,0.25974342226982117,61.41324234008789,196.3647003173828,0.2536624073982239,196.3647003173828
99.17740631103516,0.2620961368083954,99.17740631103516,89.24191284179688,0.2582528293132782,89.24191284179688,89.29419708251953,0.25821131467819214,89.29419708251953,111.91567993164062,0.2559302747249603,111.91567993164062
95.66815948486328,0.2613183259963989,95.66815948486328,73.70763397216797,0.25392934679985046,73.70763397216797,72.77222442626953,0.25389108061790466,72.77222442626953,276.6785583496094,0.25110921263694763,276.6785583496094
92.5850601196289,0.2602364718914032,92.5850601196289,64.39385223388672,0.250801146030426,64.39385223388672,60.78249740600586,0.25078243017196655,60.78249740600586,89.10601043701172,0.24944351613521576,89.10601043701172
89.37816619873047,0.25901666283607483,89.37816619873047,69.58670043945312,0.24831841886043549,69.58670043945312,69.8104476928711,0.2483161836862564,69.8104476928711,89.38323974609375,0.24710851907730103,89.38323974609375
86.66473388671875,0.257779598236084,86.66473388671875,53.225460052490234,0.24482464790344238,53.225460052490234,49.42848587036133,0.24479538202285767,49.42848587036133,125.46186828613281,0.24312150478363037,125.46186828613281
84.09522247314453,0.256513774394989,84.09522247314453,58.13479995727539,0.2423308938741684,58.13479995727539,55.84162521362305,0.24231402575969696,55.84162521362305,198.62562561035156,0.2414979785680771,198.62562561035156
81.89604187011719,0.2552589774131775,81.89604187011719,71.33354187011719,0.2402895838022232,71.33354187011719,70.31243133544922,0.24028798937797546,70.31243133544922,79.32350158691406,0.2401827871799469,79.32350158691406
80.0448989868164,0.25399741530418396,80.0448989868164,60.11159896850586,0.23730795085430145,60.11159896850586,59.765689849853516,0.23728856444358826,59.765689849853516,266.12890625,0.236375629901886,266.12890625
77.92606353759766,0.2527462840080261,77.92606353759766,51.28542709350586,0.23552371561527252,51.28542709350586,49.13308334350586,0.23550285398960114,49.13308334350586,53.329837799072266,0.23502303659915924,53.329837799072266
76.15232849121094,0.251524955034256,76.15232849121094,52.92147445678711,0.23372149467468262,52.92147445678711,50.36266326904297,0.23372603952884674,50.36266326904297,52.377410888671875,0.23401601612567902,52.377410888671875
