train_total_loss,train_vector_loss,train_position_loss,val_total_loss,val_vector_loss,val_position_loss,test_total_loss,test_vector_loss,test_position_loss,ext_total_loss,ext_vector_loss,ext_position_loss
20.70222282409668,0.2602459192276001,20.70222282409668,9.509801864624023,0.26001617312431335,9.509801864624023,8.002559661865234,0.2600348889827728,8.002559661865234,16.81044578552246,0.26266589760780334,16.81044578552246
20.63284683227539,0.2602446377277374,20.63284683227539,9.40899658203125,0.26027911901474,9.40899658203125,8.0397310256958,0.26029103994369507,8.0397310256958,18.799161911010742,0.2628205120563507,18.799161911010742
20.564682006835938,0.2602440416812897,20.564682006835938,10.12378215789795,0.26002010703086853,10.12378215789795,8.509042739868164,0.2600373923778534,8.509042739868164,17.92035675048828,0.26252564787864685,17.92035675048828
20.49778938293457,0.26024213433265686,20.49778938293457,9.846892356872559,0.26008373498916626,9.846892356872559,8.569169998168945,0.26009008288383484,8.569169998168945,15.729321479797363,0.26240092515945435,15.729321479797363
20.42878532409668,0.26024067401885986,20.42878532409668,9.216422080993652,0.2600710391998291,9.216422080993652,7.7052154541015625,0.2600806653499603,7.7052154541015625,19.018341064453125,0.26252254843711853,19.018341064453125
20.360700607299805,0.26023945212364197,20.360700607299805,9.35457706451416,0.2601901888847351,9.35457706451416,7.947500705718994,0.26019087433815,7.947500705718994,20.549150466918945,0.26249751448631287,20.549150466918945
20.292171478271484,0.2602386176586151,20.292171478271484,9.138439178466797,0.26026421785354614,9.138439178466797,7.756449222564697,0.26025256514549255,7.756449222564697,17.31776237487793,0.2623622417449951,17.31776237487793
20.226030349731445,0.2602384388446808,20.226030349731445,9.627607345581055,0.26029831171035767,9.627607345581055,8.288220405578613,0.26028308272361755,8.288220405578613,18.608240127563477,0.2623583674430847,18.608240127563477
20.159875869750977,0.2602381706237793,20.159875869750977,8.799805641174316,0.2602844536304474,8.799805641174316,7.399430751800537,0.26026996970176697,7.399430751800537,17.937639236450195,0.2623094320297241,17.937639236450195
20.093496322631836,0.26023799180984497,20.093496322631836,8.705215454101562,0.2604385316371918,8.705215454101562,7.186076641082764,0.26041704416275024,7.186076641082764,17.254913330078125,0.2622588276863098,17.254913330078125
20.0284366607666,0.2602390944957733,20.0284366607666,9.019815444946289,0.2605130076408386,9.019815444946289,7.765418529510498,0.2604869306087494,7.765418529510498,16.046653747558594,0.2622140347957611,16.046653747558594
19.964195251464844,0.2602396607398987,19.964195251464844,9.36018180847168,0.2604725956916809,9.36018180847168,8.042611122131348,0.2604557275772095,8.042611122131348,20.689302444458008,0.2623596489429474,20.689302444458008
19.900358200073242,0.26024043560028076,19.900358200073242,8.816184997558594,0.2606793940067291,8.816184997558594,7.364912986755371,0.26065465807914734,7.364912986755371,16.49036407470703,0.26244303584098816,16.49036407470703
