train_dataset: 280
val_dataset: 35
test_dataset: 35
ext_dataset: 150
No Weights Found!! Starting From Scratch
val_total_loss:2.80E-02, val_vector_loss:2.25E+00, val_position_loss:1.68E-02,
ext_total_loss:3.35E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.10E-02,
val_total_loss:3.29E-02, val_vector_loss:2.25E+00, val_position_loss:2.17E-02,
ext_total_loss:3.77E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.52E-02,
val_total_loss:3.16E-02, val_vector_loss:2.25E+00, val_position_loss:2.04E-02,
ext_total_loss:4.07E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.82E-02,
val_total_loss:2.66E-02, val_vector_loss:2.24E+00, val_position_loss:1.54E-02,
ext_total_loss:4.12E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.87E-02,
val_total_loss:2.28E-02, val_vector_loss:2.23E+00, val_position_loss:1.16E-02,
ext_total_loss:3.77E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.53E-02,
val_total_loss:2.69E-02, val_vector_loss:2.22E+00, val_position_loss:1.58E-02,
ext_total_loss:3.57E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.33E-02,
val_total_loss:3.15E-02, val_vector_loss:2.22E+00, val_position_loss:2.04E-02,
ext_total_loss:3.69E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.46E-02,
val_total_loss:3.06E-02, val_vector_loss:2.22E+00, val_position_loss:1.95E-02,
ext_total_loss:3.51E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.27E-02,
val_total_loss:2.49E-02, val_vector_loss:2.22E+00, val_position_loss:1.38E-02,
ext_total_loss:2.86E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.62E-02,
val_total_loss:2.23E-02, val_vector_loss:2.23E+00, val_position_loss:1.12E-02,
ext_total_loss:2.44E-02, ext_vector_loss:2.48E+00, ext_position_loss:1.20E-02,
val_total_loss:2.64E-02, val_vector_loss:2.23E+00, val_position_loss:1.52E-02,
ext_total_loss:3.06E-02, ext_vector_loss:2.48E+00, ext_position_loss:1.82E-02,
val_total_loss:3.23E-02, val_vector_loss:2.23E+00, val_position_loss:2.11E-02,

 30%|███████████████████████████████████████████▉                                                                                                       | 598/2000 [00:50<02:38,  8.86it/s]
val_total_loss:3.14E-02, val_vector_loss:2.23E+00, val_position_loss:2.02E-02,
ext_total_loss:3.79E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.54E-02,
val_total_loss:2.54E-02, val_vector_loss:2.23E+00, val_position_loss:1.43E-02,
ext_total_loss:3.93E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.69E-02,
val_total_loss:2.18E-02, val_vector_loss:2.22E+00, val_position_loss:1.06E-02,
ext_total_loss:3.74E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.50E-02,
val_total_loss:2.47E-02, val_vector_loss:2.22E+00, val_position_loss:1.36E-02,
ext_total_loss:3.51E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.28E-02,
val_total_loss:3.01E-02, val_vector_loss:2.21E+00, val_position_loss:1.90E-02,
ext_total_loss:3.59E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.35E-02,
val_total_loss:3.00E-02, val_vector_loss:2.21E+00, val_position_loss:1.90E-02,
ext_total_loss:3.54E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.31E-02,
val_total_loss:2.43E-02, val_vector_loss:2.21E+00, val_position_loss:1.32E-02,
ext_total_loss:3.07E-02, ext_vector_loss:2.46E+00, ext_position_loss:1.83E-02,
val_total_loss:2.33E-02, val_vector_loss:2.21E+00, val_position_loss:1.23E-02,
ext_total_loss:2.54E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.31E-02,
val_total_loss:2.64E-02, val_vector_loss:2.21E+00, val_position_loss:1.53E-02,
ext_total_loss:2.89E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.66E-02,
val_total_loss:3.03E-02, val_vector_loss:2.22E+00, val_position_loss:1.93E-02,
ext_total_loss:3.41E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.17E-02,
val_total_loss:2.82E-02, val_vector_loss:2.22E+00, val_position_loss:1.71E-02,
ext_total_loss:3.50E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.26E-02,
val_total_loss:2.37E-02, val_vector_loss:2.22E+00, val_position_loss:1.26E-02,
ext_total_loss:3.72E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.49E-02,
val_total_loss:2.42E-02, val_vector_loss:2.21E+00, val_position_loss:1.31E-02,
ext_total_loss:3.82E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.59E-02,
val_total_loss:2.51E-02, val_vector_loss:2.21E+00, val_position_loss:1.41E-02,
ext_total_loss:3.67E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.45E-02,
val_total_loss:2.77E-02, val_vector_loss:2.20E+00, val_position_loss:1.67E-02,
ext_total_loss:3.49E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.26E-02,
val_total_loss:2.67E-02, val_vector_loss:2.20E+00, val_position_loss:1.57E-02,
ext_total_loss:3.37E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.14E-02,
val_total_loss:2.46E-02, val_vector_loss:2.20E+00, val_position_loss:1.37E-02,
ext_total_loss:3.13E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.90E-02,
val_total_loss:2.56E-02, val_vector_loss:2.20E+00, val_position_loss:1.46E-02,

 31%|█████████████████████████████████████████████▎                                                                                                     | 616/2000 [00:52<02:50,  8.10it/s]
val_total_loss:2.61E-02, val_vector_loss:2.20E+00, val_position_loss:1.51E-02,
ext_total_loss:2.87E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.64E-02,
val_total_loss:2.67E-02, val_vector_loss:2.20E+00, val_position_loss:1.57E-02,
ext_total_loss:3.23E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.01E-02,
val_total_loss:2.69E-02, val_vector_loss:2.21E+00, val_position_loss:1.59E-02,
ext_total_loss:3.35E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.13E-02,
val_total_loss:2.59E-02, val_vector_loss:2.21E+00, val_position_loss:1.49E-02,
ext_total_loss:3.68E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.45E-02,
val_total_loss:2.48E-02, val_vector_loss:2.20E+00, val_position_loss:1.38E-02,
ext_total_loss:3.87E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.64E-02,
val_total_loss:2.32E-02, val_vector_loss:2.20E+00, val_position_loss:1.22E-02,
ext_total_loss:3.71E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.48E-02,
val_total_loss:2.41E-02, val_vector_loss:2.19E+00, val_position_loss:1.31E-02,
ext_total_loss:3.50E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.28E-02,
val_total_loss:2.77E-02, val_vector_loss:2.19E+00, val_position_loss:1.68E-02,
ext_total_loss:3.50E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.28E-02,
val_total_loss:2.80E-02, val_vector_loss:2.19E+00, val_position_loss:1.70E-02,
ext_total_loss:3.37E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.15E-02,
val_total_loss:2.53E-02, val_vector_loss:2.19E+00, val_position_loss:1.44E-02,
ext_total_loss:2.83E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.61E-02,
val_total_loss:2.26E-02, val_vector_loss:2.19E+00, val_position_loss:1.16E-02,
ext_total_loss:2.57E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.35E-02,
val_total_loss:2.46E-02, val_vector_loss:2.20E+00, val_position_loss:1.36E-02,
ext_total_loss:3.01E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.79E-02,
val_total_loss:2.85E-02, val_vector_loss:2.20E+00, val_position_loss:1.74E-02,
ext_total_loss:3.36E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.14E-02,
val_total_loss:2.74E-02, val_vector_loss:2.20E+00, val_position_loss:1.64E-02,
ext_total_loss:3.73E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.51E-02,
val_total_loss:2.48E-02, val_vector_loss:2.20E+00, val_position_loss:1.38E-02,
ext_total_loss:4.03E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.81E-02,
val_total_loss:2.30E-02, val_vector_loss:2.19E+00, val_position_loss:1.20E-02,
ext_total_loss:4.00E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.78E-02,
val_total_loss:2.45E-02, val_vector_loss:2.19E+00, val_position_loss:1.35E-02,
ext_total_loss:3.87E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.65E-02,
val_total_loss:2.73E-02, val_vector_loss:2.18E+00, val_position_loss:1.64E-02,

 32%|██████████████████████████████████████████████▌                                                                                                    | 634/2000 [00:54<02:43,  8.38it/s]
val_total_loss:2.55E-02, val_vector_loss:2.19E+00, val_position_loss:1.46E-02,
ext_total_loss:3.22E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.00E-02,
val_total_loss:2.37E-02, val_vector_loss:2.19E+00, val_position_loss:1.28E-02,
ext_total_loss:2.67E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.45E-02,
val_total_loss:2.60E-02, val_vector_loss:2.19E+00, val_position_loss:1.51E-02,
ext_total_loss:2.34E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.12E-02,
val_total_loss:2.57E-02, val_vector_loss:2.20E+00, val_position_loss:1.47E-02,
ext_total_loss:2.60E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.38E-02,
val_total_loss:2.43E-02, val_vector_loss:2.20E+00, val_position_loss:1.33E-02,
ext_total_loss:2.95E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.73E-02,
val_total_loss:2.31E-02, val_vector_loss:2.20E+00, val_position_loss:1.21E-02,
ext_total_loss:3.48E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.25E-02,
val_total_loss:2.51E-02, val_vector_loss:2.19E+00, val_position_loss:1.42E-02,
ext_total_loss:4.11E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.89E-02,
val_total_loss:2.84E-02, val_vector_loss:2.19E+00, val_position_loss:1.75E-02,
ext_total_loss:4.41E-02, ext_vector_loss:2.44E+00, ext_position_loss:3.19E-02,
val_total_loss:2.61E-02, val_vector_loss:2.19E+00, val_position_loss:1.52E-02,
ext_total_loss:4.18E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.95E-02,
val_total_loss:2.24E-02, val_vector_loss:2.19E+00, val_position_loss:1.15E-02,
ext_total_loss:3.60E-02, ext_vector_loss:2.44E+00, ext_position_loss:2.37E-02,
val_total_loss:2.27E-02, val_vector_loss:2.19E+00, val_position_loss:1.17E-02,
ext_total_loss:3.03E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.81E-02,
val_total_loss:2.47E-02, val_vector_loss:2.19E+00, val_position_loss:1.38E-02,
ext_total_loss:2.70E-02, ext_vector_loss:2.44E+00, ext_position_loss:1.47E-02,
val_total_loss:2.74E-02, val_vector_loss:2.20E+00, val_position_loss:1.65E-02,
ext_total_loss:2.41E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.18E-02,
val_total_loss:2.60E-02, val_vector_loss:2.19E+00, val_position_loss:1.50E-02,
ext_total_loss:2.41E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.19E-02,
val_total_loss:2.44E-02, val_vector_loss:2.19E+00, val_position_loss:1.34E-02,
ext_total_loss:2.71E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.49E-02,
val_total_loss:2.39E-02, val_vector_loss:2.19E+00, val_position_loss:1.30E-02,
ext_total_loss:3.28E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.06E-02,
val_total_loss:2.39E-02, val_vector_loss:2.19E+00, val_position_loss:1.29E-02,
ext_total_loss:3.87E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.65E-02,
val_total_loss:2.55E-02, val_vector_loss:2.20E+00, val_position_loss:1.45E-02,

 33%|███████████████████████████████████████████████▉                                                                                                   | 652/2000 [00:56<02:38,  8.50it/s]
val_total_loss:2.63E-02, val_vector_loss:2.20E+00, val_position_loss:1.53E-02,
ext_total_loss:4.07E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.85E-02,
val_total_loss:2.42E-02, val_vector_loss:2.20E+00, val_position_loss:1.32E-02,
ext_total_loss:3.71E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.49E-02,
val_total_loss:2.19E-02, val_vector_loss:2.20E+00, val_position_loss:1.09E-02,
ext_total_loss:3.18E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.96E-02,
val_total_loss:2.16E-02, val_vector_loss:2.20E+00, val_position_loss:1.06E-02,
ext_total_loss:2.86E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.64E-02,
val_total_loss:2.69E-02, val_vector_loss:2.19E+00, val_position_loss:1.59E-02,
ext_total_loss:2.73E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.50E-02,
val_total_loss:2.90E-02, val_vector_loss:2.20E+00, val_position_loss:1.81E-02,
ext_total_loss:2.71E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.48E-02,
val_total_loss:2.53E-02, val_vector_loss:2.20E+00, val_position_loss:1.43E-02,
ext_total_loss:2.58E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.35E-02,
val_total_loss:2.06E-02, val_vector_loss:2.20E+00, val_position_loss:9.59E-03,
ext_total_loss:2.77E-02, ext_vector_loss:2.45E+00, ext_position_loss:1.54E-02,
val_total_loss:2.18E-02, val_vector_loss:2.20E+00, val_position_loss:1.08E-02,
ext_total_loss:3.41E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.18E-02,
val_total_loss:2.51E-02, val_vector_loss:2.20E+00, val_position_loss:1.41E-02,
ext_total_loss:3.92E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.69E-02,
val_total_loss:2.56E-02, val_vector_loss:2.20E+00, val_position_loss:1.46E-02,
ext_total_loss:4.10E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.88E-02,
val_total_loss:2.44E-02, val_vector_loss:2.20E+00, val_position_loss:1.34E-02,
ext_total_loss:4.00E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.78E-02,
val_total_loss:2.33E-02, val_vector_loss:2.20E+00, val_position_loss:1.23E-02,
ext_total_loss:3.58E-02, ext_vector_loss:2.45E+00, ext_position_loss:2.35E-02,
val_total_loss:2.21E-02, val_vector_loss:2.20E+00, val_position_loss:1.11E-02,
ext_total_loss:2.99E-02, ext_vector_loss:2.46E+00, ext_position_loss:1.76E-02,
val_total_loss:2.43E-02, val_vector_loss:2.21E+00, val_position_loss:1.32E-02,
ext_total_loss:2.52E-02, ext_vector_loss:2.46E+00, ext_position_loss:1.29E-02,
val_total_loss:2.67E-02, val_vector_loss:2.21E+00, val_position_loss:1.56E-02,
ext_total_loss:2.37E-02, ext_vector_loss:2.46E+00, ext_position_loss:1.14E-02,
val_total_loss:2.51E-02, val_vector_loss:2.21E+00, val_position_loss:1.41E-02,
ext_total_loss:2.43E-02, ext_vector_loss:2.46E+00, ext_position_loss:1.19E-02,
val_total_loss:2.03E-02, val_vector_loss:2.21E+00, val_position_loss:9.27E-03,

 33%|█████████████████████████████████████████████████                                                                                                  | 667/2000 [00:58<02:54,  7.66it/s]
val_total_loss:2.06E-02, val_vector_loss:2.21E+00, val_position_loss:9.56E-03,
ext_total_loss:3.52E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.29E-02,
val_total_loss:2.57E-02, val_vector_loss:2.21E+00, val_position_loss:1.47E-02,
ext_total_loss:4.15E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.92E-02,
val_total_loss:2.73E-02, val_vector_loss:2.21E+00, val_position_loss:1.63E-02,
ext_total_loss:4.30E-02, ext_vector_loss:2.46E+00, ext_position_loss:3.07E-02,
val_total_loss:2.36E-02, val_vector_loss:2.21E+00, val_position_loss:1.25E-02,
ext_total_loss:3.94E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.71E-02,
val_total_loss:2.05E-02, val_vector_loss:2.21E+00, val_position_loss:9.40E-03,
ext_total_loss:3.32E-02, ext_vector_loss:2.46E+00, ext_position_loss:2.08E-02,
val_total_loss:2.12E-02, val_vector_loss:2.22E+00, val_position_loss:1.01E-02,
ext_total_loss:2.76E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.52E-02,
val_total_loss:2.48E-02, val_vector_loss:2.22E+00, val_position_loss:1.37E-02,
ext_total_loss:2.42E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.18E-02,
val_total_loss:2.59E-02, val_vector_loss:2.22E+00, val_position_loss:1.48E-02,
ext_total_loss:2.43E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.19E-02,
val_total_loss:2.51E-02, val_vector_loss:2.22E+00, val_position_loss:1.40E-02,
ext_total_loss:2.63E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.40E-02,
val_total_loss:2.26E-02, val_vector_loss:2.22E+00, val_position_loss:1.16E-02,
ext_total_loss:2.98E-02, ext_vector_loss:2.47E+00, ext_position_loss:1.74E-02,
val_total_loss:2.12E-02, val_vector_loss:2.22E+00, val_position_loss:1.01E-02,
ext_total_loss:3.46E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.23E-02,
val_total_loss:2.28E-02, val_vector_loss:2.22E+00, val_position_loss:1.17E-02,
ext_total_loss:3.83E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.60E-02,
val_total_loss:2.57E-02, val_vector_loss:2.22E+00, val_position_loss:1.46E-02,
ext_total_loss:3.98E-02, ext_vector_loss:2.47E+00, ext_position_loss:2.75E-02,
val_total_loss:2.44E-02, val_vector_loss:2.22E+00, val_position_loss:1.32E-02,
ext_total_loss:3.79E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.55E-02,
val_total_loss:2.11E-02, val_vector_loss:2.22E+00, val_position_loss:1.00E-02,
ext_total_loss:3.35E-02, ext_vector_loss:2.48E+00, ext_position_loss:2.11E-02,

 34%|██████████████████████████████████████████████████▏                                                                                                | 682/2000 [01:00<04:19,  5.09it/s]
ext_total_loss:2.97E-02, ext_vector_loss:2.48E+00, ext_position_loss:1.73E-02,
val_total_loss:2.54E-02, val_vector_loss:2.22E+00, val_position_loss:1.43E-02,
ext_total_loss:2.75E-02, ext_vector_loss:2.48E+00, ext_position_loss:1.51E-02,
val_total_loss:2.77E-02, val_vector_loss:2.23E+00, val_position_loss:1.66E-02,
ext_total_loss:2.64E-02, ext_vector_loss:2.48E+00, ext_position_loss:1.40E-02,
val_total_loss:2.44E-02, val_vector_loss:2.23E+00, val_position_loss:1.32E-02,
ext_total_loss:2.54E-02, ext_vector_loss:2.49E+00, ext_position_loss:1.30E-02,
val_total_loss:2.13E-02, val_vector_loss:2.23E+00, val_position_loss:1.02E-02,
ext_total_loss:2.66E-02, ext_vector_loss:2.49E+00, ext_position_loss:1.41E-02,
val_total_loss:2.20E-02, val_vector_loss:2.23E+00, val_position_loss:1.08E-02,
ext_total_loss:3.15E-02, ext_vector_loss:2.49E+00, ext_position_loss:1.91E-02,
val_total_loss:2.36E-02, val_vector_loss:2.23E+00, val_position_loss:1.24E-02,
ext_total_loss:3.65E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.40E-02,
val_total_loss:2.41E-02, val_vector_loss:2.23E+00, val_position_loss:1.29E-02,
ext_total_loss:3.84E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.59E-02,
val_total_loss:2.36E-02, val_vector_loss:2.23E+00, val_position_loss:1.24E-02,
ext_total_loss:3.81E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.57E-02,
val_total_loss:2.36E-02, val_vector_loss:2.23E+00, val_position_loss:1.24E-02,
ext_total_loss:3.58E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.33E-02,
val_total_loss:2.26E-02, val_vector_loss:2.23E+00, val_position_loss:1.15E-02,
ext_total_loss:3.17E-02, ext_vector_loss:2.49E+00, ext_position_loss:1.92E-02,
val_total_loss:2.29E-02, val_vector_loss:2.24E+00, val_position_loss:1.17E-02,
ext_total_loss:2.73E-02, ext_vector_loss:2.50E+00, ext_position_loss:1.48E-02,
val_total_loss:2.55E-02, val_vector_loss:2.24E+00, val_position_loss:1.43E-02,
ext_total_loss:2.46E-02, ext_vector_loss:2.50E+00, ext_position_loss:1.21E-02,
val_total_loss:2.62E-02, val_vector_loss:2.25E+00, val_position_loss:1.49E-02,
ext_total_loss:2.43E-02, ext_vector_loss:2.50E+00, ext_position_loss:1.18E-02,
val_total_loss:2.27E-02, val_vector_loss:2.25E+00, val_position_loss:1.15E-02,
ext_total_loss:2.50E-02, ext_vector_loss:2.50E+00, ext_position_loss:1.25E-02,
val_total_loss:1.96E-02, val_vector_loss:2.24E+00, val_position_loss:8.41E-03,

 35%|███████████████████████████████████████████████████▍                                                                                               | 700/2000 [01:02<02:40,  8.12it/s]
val_total_loss:2.18E-02, val_vector_loss:2.24E+00, val_position_loss:1.06E-02,
ext_total_loss:3.56E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.31E-02,
val_total_loss:2.65E-02, val_vector_loss:2.23E+00, val_position_loss:1.53E-02,
ext_total_loss:4.02E-02, ext_vector_loss:2.49E+00, ext_position_loss:2.77E-02,
val_total_loss:2.63E-02, val_vector_loss:2.23E+00, val_position_loss:1.51E-02,
ext_total_loss:3.99E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.74E-02,
val_total_loss:2.20E-02, val_vector_loss:2.24E+00, val_position_loss:1.09E-02,
ext_total_loss:3.53E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.28E-02,
val_total_loss:2.06E-02, val_vector_loss:2.24E+00, val_position_loss:9.34E-03,
ext_total_loss:3.02E-02, ext_vector_loss:2.50E+00, ext_position_loss:1.77E-02,
val_total_loss:2.30E-02, val_vector_loss:2.25E+00, val_position_loss:1.18E-02,
ext_total_loss:2.72E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.46E-02,
val_total_loss:2.67E-02, val_vector_loss:2.25E+00, val_position_loss:1.54E-02,
ext_total_loss:2.52E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.27E-02,
val_total_loss:2.58E-02, val_vector_loss:2.25E+00, val_position_loss:1.46E-02,
ext_total_loss:2.44E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.18E-02,
val_total_loss:2.26E-02, val_vector_loss:2.25E+00, val_position_loss:1.14E-02,
ext_total_loss:2.55E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.29E-02,
val_total_loss:2.23E-02, val_vector_loss:2.24E+00, val_position_loss:1.11E-02,
ext_total_loss:3.00E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.75E-02,
val_total_loss:2.42E-02, val_vector_loss:2.24E+00, val_position_loss:1.30E-02,
ext_total_loss:3.61E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.36E-02,
val_total_loss:2.50E-02, val_vector_loss:2.24E+00, val_position_loss:1.38E-02,
ext_total_loss:3.89E-02, ext_vector_loss:2.50E+00, ext_position_loss:2.64E-02,
val_total_loss:2.41E-02, val_vector_loss:2.25E+00, val_position_loss:1.29E-02,
ext_total_loss:3.81E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.56E-02,
val_total_loss:2.27E-02, val_vector_loss:2.25E+00, val_position_loss:1.14E-02,
ext_total_loss:3.51E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.26E-02,
val_total_loss:2.27E-02, val_vector_loss:2.25E+00, val_position_loss:1.15E-02,
ext_total_loss:3.20E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.94E-02,
val_total_loss:2.20E-02, val_vector_loss:2.25E+00, val_position_loss:1.07E-02,
ext_total_loss:2.86E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.60E-02,
val_total_loss:2.38E-02, val_vector_loss:2.25E+00, val_position_loss:1.25E-02,

 36%|████████████████████████████████████████████████████▋                                                                                              | 717/2000 [01:04<02:49,  7.58it/s]
val_total_loss:2.65E-02, val_vector_loss:2.25E+00, val_position_loss:1.52E-02,
ext_total_loss:2.62E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.36E-02,
val_total_loss:2.72E-02, val_vector_loss:2.25E+00, val_position_loss:1.59E-02,
ext_total_loss:2.76E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.51E-02,
val_total_loss:2.48E-02, val_vector_loss:2.25E+00, val_position_loss:1.35E-02,
ext_total_loss:2.91E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.66E-02,
val_total_loss:2.19E-02, val_vector_loss:2.25E+00, val_position_loss:1.06E-02,
ext_total_loss:3.15E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.90E-02,
val_total_loss:2.11E-02, val_vector_loss:2.25E+00, val_position_loss:9.85E-03,
ext_total_loss:3.45E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.20E-02,
val_total_loss:2.43E-02, val_vector_loss:2.25E+00, val_position_loss:1.30E-02,
ext_total_loss:3.68E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.42E-02,
val_total_loss:2.54E-02, val_vector_loss:2.25E+00, val_position_loss:1.41E-02,
ext_total_loss:3.69E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.44E-02,
val_total_loss:2.31E-02, val_vector_loss:2.25E+00, val_position_loss:1.19E-02,
ext_total_loss:3.45E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.19E-02,
val_total_loss:2.13E-02, val_vector_loss:2.25E+00, val_position_loss:1.00E-02,
ext_total_loss:3.14E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.88E-02,
val_total_loss:2.16E-02, val_vector_loss:2.25E+00, val_position_loss:1.04E-02,
ext_total_loss:2.93E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.67E-02,
val_total_loss:2.67E-02, val_vector_loss:2.25E+00, val_position_loss:1.54E-02,
ext_total_loss:2.84E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.58E-02,
val_total_loss:2.86E-02, val_vector_loss:2.25E+00, val_position_loss:1.73E-02,
ext_total_loss:2.87E-02, ext_vector_loss:2.52E+00, ext_position_loss:1.61E-02,
val_total_loss:2.53E-02, val_vector_loss:2.25E+00, val_position_loss:1.40E-02,
ext_total_loss:2.83E-02, ext_vector_loss:2.52E+00, ext_position_loss:1.57E-02,
val_total_loss:2.12E-02, val_vector_loss:2.26E+00, val_position_loss:9.88E-03,
ext_total_loss:2.85E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.60E-02,
val_total_loss:2.13E-02, val_vector_loss:2.26E+00, val_position_loss:9.99E-03,
ext_total_loss:3.11E-02, ext_vector_loss:2.51E+00, ext_position_loss:1.85E-02,
val_total_loss:2.36E-02, val_vector_loss:2.26E+00, val_position_loss:1.23E-02,
ext_total_loss:3.48E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.23E-02,
val_total_loss:2.49E-02, val_vector_loss:2.26E+00, val_position_loss:1.36E-02,
ext_total_loss:3.63E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.38E-02,
val_total_loss:2.24E-02, val_vector_loss:2.25E+00, val_position_loss:1.11E-02,

 37%|█████████████████████████████████████████████████████▋                                                                                             | 731/2000 [01:06<02:17,  9.24it/s]
val_total_loss:2.16E-02, val_vector_loss:2.25E+00, val_position_loss:1.03E-02,
ext_total_loss:3.37E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.11E-02,
val_total_loss:2.32E-02, val_vector_loss:2.25E+00, val_position_loss:1.20E-02,
ext_total_loss:3.26E-02, ext_vector_loss:2.51E+00, ext_position_loss:2.00E-02,
val_total_loss:2.50E-02, val_vector_loss:2.25E+00, val_position_loss:1.37E-02,
