train_position_loss,val_position_loss,test_position_loss,ext_position_loss
393.92852783203125,393.8282165527344,394.5839538574219,421.2589416503906
393.5762939453125,392.6817321777344,393.45635986328125,419.9468994140625
392.81561279296875,389.6369934082031,390.44659423828125,416.2994384765625
391.2651062011719,382.81494140625,383.6937561035156,408.1112976074219
388.4661865234375,370.4931640625,371.4801330566406,393.23828125
384.06121826171875,352.580810546875,353.50177001953125,371.07489013671875
378.2816467285156,334.165771484375,334.83001708984375,345.0530090332031
371.5347900390625,313.6551208496094,314.0232849121094,313.4184265136719
363.9900817871094,293.2558288574219,293.1763000488281,281.4969787597656
355.8895568847656,272.41802978515625,271.95416259765625,254.58609008789062
347.4532470703125,254.50282287597656,253.59774780273438,240.10894775390625
339.204833984375,242.10523986816406,241.03878784179688,244.5853729248047
331.383056640625,232.41485595703125,231.5574493408203,247.02398681640625
323.98297119140625,222.0593719482422,221.43275451660156,247.94444274902344
316.9247131347656,212.96556091308594,212.39808654785156,250.24325561523438
310.049072265625,198.9387664794922,198.4811248779297,242.36279296875
303.11199951171875,183.70179748535156,183.61203002929688,223.38186645507812
296.1092834472656,168.30987548828125,168.53536987304688,196.65869140625
289.1626892089844,158.1488800048828,158.74826049804688,174.5116424560547
282.5225524902344,152.2637176513672,153.03443908691406,163.0072479248047
276.26727294921875,148.18382263183594,148.93328857421875,161.70050048828125
270.3421325683594,142.14791870117188,142.8084259033203,162.36111450195312
264.66644287109375,136.8011474609375,137.44686889648438,165.85903930664062
259.2573547363281,133.3872833251953,133.79713439941406,169.91851806640625
254.25579833984375,136.67930603027344,137.0931396484375,179.33419799804688
249.83197021484375,140.86581420898438,141.2630157470703,186.8066864013672
245.81875610351562,140.4256591796875,140.45509338378906,186.68746948242188
242.0183868408203,136.4324493408203,136.1218719482422,186.53298950195312
238.24685668945312,128.08975219726562,127.35245513916016,184.26841735839844
234.33407592773438,112.6611328125,112.05718994140625,173.71188354492188
230.1654052734375,100.20499420166016,100.03438568115234,158.84872436523438
226.06512451171875,99.02413940429688,99.26424407958984,145.9198455810547
222.28689575195312,103.88539123535156,104.69367218017578,136.8207244873047
218.94602966308594,112.36361694335938,113.16712951660156,130.42047119140625
216.02772521972656,119.25464630126953,119.95084381103516,125.26896667480469
213.39952087402344,120.7833251953125,121.20067596435547,122.18115997314453
210.8719024658203,116.13050842285156,116.32923126220703,123.85848236083984
208.30982971191406,109.30152130126953,109.27571105957031,134.13580322265625
205.69345092773438,102.62437438964844,102.33349609375,149.72557067871094
203.06326293945312,99.23931121826172,99.14507293701172,164.9164276123047
200.54823303222656,100.9158935546875,100.97315979003906,169.68312072753906
198.23863220214844,106.92001342773438,106.9834976196289,164.908447265625
196.15371704101562,109.41486358642578,109.18963623046875,146.7895050048828
194.15646362304688,105.78459930419922,105.08045959472656,119.79035949707031
192.14051818847656,101.13661193847656,99.7510986328125,99.40496826171875
190.11582946777344,97.4489974975586,95.7159423828125,94.10103607177734
188.1190948486328,97.22760772705078,95.72899627685547,101.61885070800781
186.25140380859375,101.81746673583984,101.26378631591797,112.41797637939453
184.59324645996094,108.55671691894531,108.88338470458984,119.13502502441406
183.12774658203125,113.27424621582031,113.90857696533203,119.69122314453125
181.79220581054688,114.77484130859375,115.51856231689453,114.97113037109375
180.48976135253906,110.56444549560547,111.35724639892578,103.34230041503906
179.11849975585938,102.1146469116211,102.97653198242188,91.80879974365234
177.64390563964844,94.76544952392578,95.46671295166016,95.2666015625
176.11521911621094,91.2565689086914,91.54911041259766,112.5001220703125
174.60757446289062,93.02610778808594,93.28190612792969,135.2731475830078
173.1981964111328,96.5793685913086,97.21625518798828,154.50241088867188
171.89096069335938,99.01373291015625,99.8478012084961,165.99269104003906
170.65054321289062,98.68881225585938,99.64588928222656,168.05128479003906
169.41903686523438,94.63682556152344,95.87921142578125,160.8918914794922
168.1418914794922,87.7113037109375,89.17732238769531,148.0109100341797
166.8071746826172,82.25672912597656,83.6676025390625,135.2375946044922
165.43507385253906,77.45872497558594,78.44564056396484,120.23210906982422
164.02699279785156,72.7212142944336,73.17030334472656,104.79564666748047
162.58560180664062,68.93585205078125,68.89325714111328,95.74401092529297
161.13442993164062,67.16588592529297,66.90098571777344,99.55223083496094
159.74078369140625,71.83944702148438,71.91266632080078,118.44507598876953
158.49014282226562,79.20147705078125,79.82545471191406,137.1418914794922
157.37120056152344,83.69548797607422,84.77981567382812,147.75149536132812
156.32810974121094,84.89494323730469,86.05785369873047,150.9757537841797
155.32615661621094,86.00721740722656,86.49274444580078,147.92210388183594
154.36753845214844,88.30225372314453,87.75401306152344,139.60784912109375
153.4728240966797,92.13214111328125,90.6697998046875,128.42140197753906
152.6566925048828,96.77995300292969,94.54022979736328,116.85453796386719
151.9155731201172,100.75911712646484,97.98184967041016,107.50476837158203
151.23028564453125,102.21647644042969,99.5516128540039,101.54743194580078
150.56417846679688,100.1986083984375,98.05318450927734,98.4721450805664
149.86886596679688,94.01936340332031,92.64598846435547,96.66254425048828
149.09466552734375,84.3125991821289,83.6845932006836,93.68318176269531
148.21803283691406,74.57695007324219,74.3972396850586,87.64840698242188
147.2724609375,69.53666687011719,69.02191162109375,80.03584289550781
146.31349182128906,68.64036560058594,67.77909851074219,72.92228698730469
145.38099670410156,70.31831359863281,68.9358901977539,68.43840026855469
144.49649047851562,73.16313171386719,71.36624145507812,67.02227020263672
143.66098022460938,75.46749114990234,73.41716003417969,66.9410400390625
142.86810302734375,77.6710205078125,75.4410171508789,68.29100799560547
142.11546325683594,79.30074310302734,76.9356918334961,70.20567321777344
141.38926696777344,79.60860443115234,77.08963775634766,72.00118255615234
140.67710876464844,79.16291809082031,76.59857177734375,74.26448822021484
139.97268676757812,78.3053207397461,75.81172180175781,77.60031127929688
139.27369689941406,77.1639175415039,74.91685485839844,81.91985321044922
138.58168029785156,76.36331939697266,74.55695343017578,86.81694793701172
137.9015350341797,76.1807632446289,74.96592712402344,91.53119659423828
137.24087524414062,76.5875015258789,75.83855438232422,95.56546020507812
136.60523986816406,77.49366760253906,77.08788299560547,98.28327178955078
135.9947052001953,78.27934265136719,78.27716827392578,98.98493957519531
135.404052734375,78.1809310913086,78.47486877441406,97.25181579589844
134.82032775878906,76.62310028076172,77.0796890258789,92.84291076660156
134.2242431640625,73.2225341796875,73.59671020507812,85.72203063964844
133.59434509277344,67.66072845458984,67.77181243896484,76.2488784790039
132.91317749023438,60.73866271972656,60.59422302246094,66.62977600097656
132.17637634277344,54.878578186035156,54.57642364501953,63.871124267578125
131.4267578125,55.55002975463867,55.35615921020508,71.09455108642578
130.7096710205078,58.42694854736328,58.4105110168457,81.01988983154297
130.03468322753906,61.314857482910156,61.47711181640625,89.30037689208984
129.39773559570312,63.53089904785156,63.85872268676758,95.78839111328125
128.78977966308594,64.71236419677734,65.19166564941406,99.91011810302734
128.1990203857422,64.72245025634766,65.26062774658203,101.26817321777344
127.61487579345703,63.71322250366211,64.18974304199219,99.79016876220703
127.02934265136719,62.28955078125,62.5723991394043,95.98676300048828
126.44174194335938,61.28154754638672,61.29037094116211,90.48201751708984
125.85517120361328,60.45281982421875,60.09920883178711,83.86576843261719
125.27128601074219,60.16379165649414,59.47220230102539,77.44120025634766
124.69548034667969,60.71047592163086,59.81317138671875,72.25704956054688
124.13800811767578,62.42424392700195,61.18755340576172,69.43506622314453
123.60417938232422,64.57254028320312,62.911075592041016,69.2436294555664
123.09476470947266,66.3913345336914,64.52851867675781,70.78050994873047
122.60680389404297,67.61334228515625,65.74948120117188,73.25462341308594
122.13416290283203,67.83154296875,66.23247528076172,75.94188690185547
121.66828918457031,66.86016082763672,65.60844421386719,77.99756622314453
121.19921112060547,64.65208435058594,63.79884338378906,78.77879333496094
