train_total_loss,train_vector_loss,train_position_loss
1.406657338142395,5.99589204788208,1.4006614685058594
1.257674217224121,5.990329265594482,1.2516838312149048
1.2581461668014526,5.990372657775879,1.2521556615829468
1.257643699645996,5.98423433303833,1.2516595125198364
1.219975233078003,5.986645221710205,1.2139887809753418
0.6288216710090637,5.914953708648682,0.6229067444801331
0.6327781081199646,5.915307998657227,0.6268627643585205
0.4564450681209564,5.837845802307129,0.4506072402000427
0.9183602333068848,5.614514350891113,0.9127457737922668
0.2958627939224243,3.783278226852417,0.29207950830459595
0.2998380959033966,3.7926952838897705,0.2960453927516937
0.6371197700500488,4.127930641174316,0.6329918503761292
0.7311572432518005,5.195416450500488,0.7259618043899536
0.1289994716644287,4.325314521789551,0.12467414140701294
0.12250754982233047,4.211073875427246,0.11829648166894913
0.09575225412845612,3.3470492362976074,0.09240519255399704
0.6043626666069031,4.964264392852783,0.5993983745574951
0.09245992451906204,3.859422206878662,0.08860050141811371
0.09604907035827637,3.846862554550171,0.09220221638679504
0.16402490437030792,3.6764862537384033,0.16034840047359467
0.5141882300376892,4.867415904998779,0.509320855140686
0.044292520731687546,4.7680768966674805,0.03952444717288017
0.04540045186877251,4.7736663818359375,0.040626782923936844
0.042799483984708786,4.485520362854004,0.03831396624445915
0.44704756140708923,4.765625953674316,0.4422819912433624
0.05294894427061081,3.3376805782318115,0.04961126297712326
0.05294502153992653,3.340580701828003,0.04960443452000618
0.05991038307547569,3.2747511863708496,0.05663562938570976
0.39674174785614014,4.506388187408447,0.39223533868789673
0.03139654919505119,1.8837617635726929,0.029512783512473106
0.03136741742491722,1.8585833311080933,0.029508832842111588
0.03290048614144325,1.850144624710083,0.031050337478518486
0.35491806268692017,4.232815265655518,0.3506852984428406
0.011224252171814442,3.0098354816436768,0.008214415982365608
0.011398646980524063,2.999767541885376,0.008398879319429398
0.011582918465137482,3.0444538593292236,0.008538465015590191
0.3206629157066345,4.21572732925415,0.3164472281932831
0.01598607376217842,4.800508499145508,0.01118556410074234
0.016033196821808815,4.805987358093262,0.01122721005231142
0.016760848462581635,4.831334114074707,0.01192951388657093
0.2930488586425781,4.292994976043701,0.2887558341026306
0.01445276290178299,5.253613471984863,0.009199149906635284
0.014600995928049088,5.256158351898193,0.009344837628304958
0.015887001529335976,5.27462911605835,0.010612372308969498
0.2694881856441498,4.375234603881836,0.2651129364967346
0.006115098483860493,5.061328411102295,0.0010537700727581978
0.006127895787358284,5.059247016906738,0.0010686483001336455
0.005651956889778376,4.959729194641113,0.0006922278553247452
0.2497531622648239,4.329336166381836,0.24542385339736938
0.028936777263879776,3.903808832168579,0.025032969191670418
0.028881054371595383,3.903808832168579,0.024977248162031174
0.027870507910847664,3.903808832168579,0.023966694250702858
0.23463192582130432,4.328620910644531,0.2303033322095871
0.044557906687259674,4.772977828979492,0.03978492692112923
0.04458653926849365,4.772977828979492,0.039813559502363205
0.04328290745615959,4.772979259490967,0.03850993141531944
0.22250701487064362,4.371930122375488,0.2181350737810135
0.0613616406917572,5.0771331787109375,0.056284502148628235
0.06150847673416138,5.0771331787109375,0.05643134191632271
0.06017826870083809,5.0771331787109375,0.05510113760828972
0.21265512704849243,4.4098286628723145,0.20824529230594635
0.06616955995559692,4.834224224090576,0.061335332691669464
0.06633996963500977,4.834224224090576,0.06150573864579201
0.06487592309713364,4.83422327041626,0.06004169583320618
0.20367759466171265,4.42561674118042,0.19925197958946228
0.04379042237997055,4.488036632537842,0.03930238261818886
0.04389746114611626,4.488036632537842,0.03940942510962486
0.0426797978579998,4.488036632537842,0.038191765546798706
