train_position_loss,val_position_loss,test_position_loss,ext_position_loss
393.6631774902344,393.1746520996094,393.91778564453125,420.3779602050781
392.525390625,388.9092712402344,389.6591796875,415.18096923828125
389.5633239746094,376.18798828125,376.9864807128906,399.75762939453125
383.23907470703125,349.7309265136719,350.5208435058594,368.2919006347656
373.88031005859375,321.7156066894531,322.1947937011719,328.4490966796875
362.60107421875,291.04669189453125,290.71673583984375,279.92254638671875
350.6023864746094,267.7493896484375,266.4828796386719,251.7181854248047
339.2469482421875,252.98745727539062,251.65882873535156,256.92645263671875
329.1663513183594,243.23472595214844,242.40711975097656,265.4501953125
319.6448669433594,222.16390991210938,221.4525146484375,261.29302978515625
309.635009765625,196.91455078125,196.64537048339844,239.24485778808594
299.67010498046875,182.3465118408203,182.58200073242188,207.34950256347656
290.48651123046875,175.7917938232422,175.98898315429688,175.05020141601562
281.99871826171875,164.12078857421875,164.2930450439453,165.3443603515625
273.7371520996094,151.14024353027344,151.2408447265625,174.6879119873047
266.0419616699219,154.1622314453125,154.61219787597656,195.88214111328125
259.89971923828125,170.92373657226562,171.10081481933594,210.4820098876953
255.32205200195312,180.13528442382812,178.664794921875,204.56932067871094
251.05572509765625,166.00848388671875,162.02732849121094,175.51719665527344
245.87974548339844,130.5942840576172,126.5601577758789,145.32058715820312
239.77235412597656,108.49471282958984,107.39161682128906,129.03176879882812
233.91249084472656,117.31047058105469,118.31977844238281,119.56248474121094
229.43402099609375,142.99374389648438,143.67733764648438,118.77525329589844
226.25132751464844,158.58322143554688,158.19789123535156,126.24483489990234
223.63760375976562,159.55543518066406,158.3103485107422,156.5241241455078
221.10569763183594,154.6322021484375,152.64723205566406,221.3185577392578
218.60414123535156,154.46957397460938,152.30091857910156,294.6324768066406
216.30540466308594,156.8203887939453,155.76194763183594,334.8621520996094
214.239013671875,157.8973846435547,157.5157012939453,327.68011474609375
212.21742248535156,147.52700805664062,147.32516479492188,270.003173828125
209.79124450683594,124.41288757324219,123.98043823242188,180.35311889648438
206.83560180664062,108.07606506347656,107.40467834472656,107.54960632324219
203.8892059326172,115.73497772216797,114.24549865722656,108.01737976074219
201.47125244140625,129.9407501220703,128.40603637695312,147.01124572753906
199.54087829589844,140.0795440673828,138.71055603027344,179.04847717285156
197.92257690429688,144.00059509277344,143.39498901367188,200.49075317382812
196.42466735839844,141.7664031982422,142.03500366210938,209.1398468017578
194.88412475585938,133.997314453125,134.6765594482422,204.95584106445312
193.20004272460938,124.62593841552734,125.25227355957031,188.06045532226562
191.32562255859375,111.0818099975586,111.3321304321289,158.85780334472656
189.1770782470703,95.48722076416016,95.42485046386719,120.83731842041016
186.83839416503906,89.5152587890625,89.49726867675781,111.89212799072266
184.57327270507812,89.0382308959961,89.4658203125,132.72314453125
182.3590545654297,86.10486602783203,86.67083740234375,144.75514221191406
180.2128143310547,87.77904510498047,87.36479187011719,146.0384521484375
178.25291442871094,95.5313491821289,94.12220764160156,144.06820678710938
176.5842742919922,105.82440948486328,103.79393005371094,144.0439910888672
175.15194702148438,111.69306945800781,109.40839385986328,141.3961944580078
173.84864807128906,112.58213806152344,110.1887435913086,136.9564208984375
172.56398010253906,108.4778060913086,106.05406188964844,131.25570678710938
171.22946166992188,102.509521484375,100.23622131347656,128.89505004882812
169.81210327148438,94.10649108886719,92.43663024902344,126.489013671875
168.29483032226562,86.34698486328125,85.59986877441406,123.27569580078125
166.71844482421875,81.39486694335938,81.30985260009766,116.25972747802734
165.12905883789062,77.74449920654297,78.11921691894531,100.90316009521484
163.5286102294922,73.22491455078125,73.8598403930664,89.85905456542969
161.94232177734375,73.34343719482422,74.04519653320312,109.93773651123047
160.4540557861328,77.6208724975586,78.24635314941406,136.41006469726562
159.08436584472656,80.96665954589844,81.72235107421875,156.33419799804688
157.7956085205078,81.54949188232422,82.4178695678711,165.6669464111328
156.5430145263672,81.92781829833984,82.28179168701172,165.72177124023438
155.34548950195312,83.12520599365234,82.65888214111328,160.49151611328125
154.18911743164062,83.36571502685547,82.19425201416016,150.7906494140625
153.05303955078125,80.94003295898438,79.54231262207031,140.12911987304688
151.90713500976562,77.59284210205078,76.5268325805664,129.33937072753906
150.75587463378906,74.75811767578125,74.26878356933594,116.24853515625
149.60997009277344,72.80813598632812,72.51080322265625,100.61677551269531
148.46749877929688,70.37877655029297,69.76506805419922,81.5938720703125
147.3238983154297,68.58513641357422,67.68698120117188,66.93053436279297
146.19618225097656,68.1943359375,67.09398651123047,65.30733489990234
145.09393310546875,67.6357421875,66.35953521728516,71.59452819824219
144.006103515625,65.686279296875,64.23474884033203,79.32230377197266
142.91412353515625,63.111534118652344,61.574737548828125,84.2236099243164
141.8165740966797,60.74462127685547,59.228031158447266,85.89371490478516
140.71917724609375,59.14704132080078,57.60037612915039,88.08809661865234
139.6380615234375,59.47672653198242,58.01795959472656,93.67340850830078
138.5994415283203,61.1307487487793,59.82925796508789,106.22824096679688
137.6007537841797,62.33689498901367,61.381248474121094,120.99762725830078
136.6446533203125,64.16727447509766,63.81425476074219,135.2914581298828
135.74415588378906,67.52374267578125,67.85108947753906,146.12608337402344
134.91184997558594,70.58863067626953,71.23860931396484,150.87432861328125
134.1219482421875,70.67120361328125,71.27819061279297,147.4380340576172
133.32736206054688,66.37690734863281,66.80813598632812,134.86495971679688
132.48646545410156,59.93365478515625,60.168121337890625,115.6889419555664
131.6083221435547,57.17925262451172,57.23439025878906,96.0761947631836
130.74734497070312,58.942222595214844,58.831058502197266,84.2694320678711
129.9178009033203,57.567710876464844,57.15568161010742,84.08967590332031
129.0398406982422,48.318336486816406,47.87793731689453,81.4684066772461
128.09469604492188,43.78042984008789,44.255008697509766,74.85724639892578
127.19312286376953,50.29216384887695,51.2880973815918,68.84170532226562
126.41082763671875,58.326904296875,58.898460388183594,64.81549072265625
125.6917495727539,57.888343811035156,57.999752044677734,64.972412109375
124.93534851074219,49.798946380615234,49.5091667175293,78.09989929199219
124.09931182861328,44.65476608276367,44.17331314086914,106.27533721923828
123.27935791015625,51.788124084472656,51.94033432006836,134.25413513183594
122.58798217773438,64.04338073730469,64.59938049316406,153.82705688476562
122.0153579711914,70.67508697509766,71.4111557006836,161.8272247314453
121.48754119873047,70.05435943603516,70.90461730957031,159.0596160888672
120.93734741210938,64.24566650390625,64.86030578613281,146.45452880859375
120.33462524414062,57.42509078979492,57.58688735961914,126.61046600341797
119.69937133789062,55.74680709838867,54.1422119140625,105.05118560791016
119.08641052246094,59.753387451171875,57.05280685424805,84.65217590332031
118.53616333007812,66.68580627441406,63.783939361572266,68.28443908691406
118.05753326416016,71.5259017944336,68.76396179199219,57.07841491699219
117.60665130615234,69.48106384277344,67.0624771118164,51.2884407043457
117.11299896240234,59.83042907714844,57.99564743041992,50.18227005004883
116.5152359008789,45.7121696472168,44.717708587646484,54.505855560302734
115.81657409667969,38.05946350097656,37.61083984375,65.56727600097656
115.11866760253906,45.069801330566406,44.1582145690918,78.19821166992188
114.51945495605469,55.9427604675293,55.05966567993164,88.09361267089844
114.01589965820312,63.625953674316406,62.666282653808594,92.97844696044922
113.57007598876953,66.9664077758789,65.87612915039062,92.13966369628906
113.14179229736328,65.73046875,64.45890045166016,85.38876342773438
112.69061279296875,60.05646896362305,58.54774475097656,72.60808563232422
112.1839599609375,51.37534713745117,49.72205352783203,56.71568298339844
111.61897277832031,44.333702087402344,42.85462951660156,50.249839782714844
111.02947998046875,42.26314163208008,41.73938751220703,56.377567291259766
110.46208953857422,45.523948669433594,46.12199401855469,69.33576965332031
109.95252227783203,52.1358528137207,53.601295471191406,83.00218963623047
109.51126861572266,58.765106201171875,60.65458297729492,95.84895324707031
109.12222290039062,62.521400451660156,64.4026870727539,105.22664642333984
108.75390625,62.2968864440918,64.02473449707031,109.8564224243164
108.37062072753906,57.89350128173828,59.309967041015625,109.11517333984375
107.94198608398438,50.284706115722656,51.180816650390625,103.5176010131836
107.45184326171875,42.456932067871094,42.599727630615234,95.03804779052734
106.90890502929688,36.86094284057617,36.494415283203125,85.13241577148438
106.34364318847656,35.50867462158203,34.71712875366211,75.57859802246094
105.79390716552734,38.515228271484375,37.42677307128906,66.6428451538086
105.28675079345703,43.86318588256836,42.86260223388672,59.35869216918945
104.83514404296875,49.86185073852539,49.058773040771484,53.88045120239258
104.43563842773438,54.92599868774414,54.37336730957031,50.343997955322266
104.07672119140625,58.25028991699219,57.907684326171875,48.222660064697266
103.74153900146484,59.41728973388672,59.18601608276367,47.05580520629883
